frase,arquivo,superclasse,risco,trigger_score
"Após o procedimento do TAVI, o bloqueio atrioventricular completo persistiu na paciente e observou-se taquicardia ventricular (TV) não sustentada no acompanhamento.",relato_caso_takotsubo_filtrado.txt,STTC,alto,2
"Por esse motivo, a paciente recebeu um desfibrilador cardíaco implantável (CDI) em vez de um marcapasso permanente.",relato_caso_takotsubo_filtrado.txt,STTC,alto,0
"A paciente, que não apresentava queixas, alterações no exame físico ou piora dos parâmetros laboratoriais, foi chamada para a realização de controle cardiológico ambulatorial e recebeu alta.",relato_caso_takotsubo_filtrado.txt,STTC,alto,0
"Após a avaliação detalhada, a paciente foi internada com pré-diagnósticos de síndrome coronariana aguda e insuficiência cardíaca descompensada.",relato_caso_takotsubo_filtrado.txt,STTC,alto,1
"Após o tratamento bem-sucedido, a paciente recebeu alta sem intercorrências, sob medicação para síndrome coronariana aguda e insuficiência cardíaca.",relato_caso_takotsubo_filtrado.txt,STTC,alto,1
"Durante a consulta ambulatorial programada de cardiologia, as queixas da paciente relacionadas à insuficiência cardíaca desapareceram após o tratamento médico.",relato_caso_takotsubo_filtrado.txt,STTC,alto,0
"Atualmente, são consideradas biomarcadores emergentes nas doenças cardiovasculares, sendo utilizadas na predição de instabilidade da placa aterosclerótica e eventos cardiovasculares adversos de forma independente aos fatores de risco tradicionais.",revisao_ceramidas_plasmaticas_risco_cardiovascular_filtrado.txt,NORM,baixo,4
"Com o objetivo de descrever e discutir o papel das ceramidas na estratificação das doenças cardiovasculares, o desenvolvimento desta revisão narrativa contextualiza a importância desse biomarcador no cenário atual da cardiologia.",revisao_ceramidas_plasmaticas_risco_cardiovascular_filtrado.txt,NORM,baixo,3
"Atualmente, não podemos prevenir com precisão a recorrência de eventos isquêmicos agudos, claramente demonstrando a grande necessidade de biomarcadores que possam prever a instabilidade da placa aterosclerótica coronariana.3 Estudos recentes têm destacado o papel fisiopatológico de outras classes lipídicas além do colesterol de lipoproteína de baixa densidade (low density lipoprotein, LDL) na aterosclerose e no IAM, incluindo ceramidas, esfingomielina, fosfatidilcolinas e ésteres de colesterol.4,5 As ceramidas participam de múltiplas vias envolvidas na sinalização de danos celulares, causando a liberação de citocinas próinflamatórias que modulam diretamente a apoptose por meio da expressão gênica de proteínas pró-apoptóticas.6 Nosso grupo tem trabalhado no desenvolvimento de biomarcadores lipídicos por meio de espectrometria de massa, entre outras técnicas de biologia molecular, para o desenvolvimento de um biomarcador plasmático capaz de diagnosticar a instabilidade da placa aterosclerótica e prever reinfartos cardíacos e a progressão para insuficiência cardíaca (IC) em pacientes com síndrome coronariana aguda (SCA).",revisao_ceramidas_plasmaticas_risco_cardiovascular_filtrado.txt,NORM,baixo,7
"A ceramida é um biomarcador lipídico com papel emergente no diagnóstico precoce e na estratificação de risco, atuando como biomarcador de eventos cardiovasculares (CVs) primários e secundários em pacientes com aterosclerose clínica e subclínica suscetíveis ao desenvolvimento de eventos isquêmicos agudos.5,7 Ceramida: uma breve revisão da fisiologia desse novo biomarcador lipídico.",revisao_ceramidas_plasmaticas_risco_cardiovascular_filtrado.txt,NORM,baixo,6
"Além da placa aterosclerótica, o acúmulo de colesterol também ocorre na musculatura lisa esquelética, interferindo na expressão do transportador de glicose tipo 4, o que ocasiona defeito no transporte muscular de glicose e prejudica sua capacidade de síntese de glicogênio.15 As ceramidas também estimulam a apoptose das células β pancreáticas, reduzindo diretamente a produção de insulina.16 Major et al.,17 demonstraram que as ceramidas podem mimetizar os efeitos citotóxicos do fator de necrose tumoral, da interleucina 1 beta e do interferon-gama nas células β pancreáticas, desencadeando inflamação e apoptose.17 O acúmulo de ceramida nos tecidos resulta na disfunção metabólica de múltiplos órgãos e no desenvolvimento de complicações do diabetes.",revisao_ceramidas_plasmaticas_risco_cardiovascular_filtrado.txt,NORM,baixo,4
"A implicação clínica da ceramida levou à patente desse biomarcador nos EUA e na Europa, estando atualmente disponível para uso clínico em hospitais de referência, como a Mayo Clinic.20 Os exames de rastreamento são necessários para o acompanhamento da aterosclerose subclínica?",revisao_ceramidas_plasmaticas_risco_cardiovascular_filtrado.txt,NORM,baixo,4
"Em uma subanálise do MESA, um grande painel de biomarcadores de proteínas foi avaliado para encontrar marcadores preditivos de progressão de DCV.",revisao_ceramidas_plasmaticas_risco_cardiovascular_filtrado.txt,NORM,baixo,1
"Em comparação aos fatores de risco CV clássicos, biomarcadores de proteína com vários painéis específicos de inflamação, resistência à insulina, lipídios, hemostasia, fibrinólise, dano oxidativo, estresse endotelial, entre outros, foram testados e apresentaram apenas um valor preditivo incremental limítrofe para eventos adversos CVs em longo prazo (AUC: 0,768 vs.",revisao_ceramidas_plasmaticas_risco_cardiovascular_filtrado.txt,NORM,baixo,2
"Portanto, devido aos valores semelhantes da curva característica de operação do receptor (receiver operating characteristic, ROC), novos métodos de rastreamento e estratificação de risco são necessários para melhorar a detecção precoce da instabilidade da placa.23 O desenvolvimento desse biomarcador possibilitaria a intervenção na progressão inicial da placa aterosclerótica, sendo, portanto, essencial para evitar o enorme custo adicional imposto pela fase sintomática da doença aterosclerótica.",revisao_ceramidas_plasmaticas_risco_cardiovascular_filtrado.txt,NORM,baixo,5
"no entanto, devido às limitações na precisão preditiva, principalmente em pacientes com alto risco CV, a otimização das ferramentas de risco por meio da recalibração de escores ou da associação com biomarcadores é frequentemente necessária para uma maior acurácia preditiva em diferentes populações.",revisao_ceramidas_plasmaticas_risco_cardiovascular_filtrado.txt,NORM,baixo,2
"As diretrizes atuais endossam o controle do colesterol LDL e a medição de marcadores inflamatórios inespecíficos, como a proteína C reativa, para a estratificação de risco CV.",revisao_ceramidas_plasmaticas_risco_cardiovascular_filtrado.txt,NORM,baixo,4
"No entanto, a fisiopatologia da aterosclerose envolve a interseção complexa de dislipidemia, inflamação, disfunção endotelial e ativação plaquetária, entre outros fatores.25 Dados recentes demonstram possíveis associações entre cada uma dessas vias com os níveis plasmáticos das ceramidas, indicando associação e causalidade plausíveis desse biomarcador em DCV aguda e instabilidade da placa aterosclerótica.",revisao_ceramidas_plasmaticas_risco_cardiovascular_filtrado.txt,NORM,baixo,5
"Em 423 pacientes com IC aguda, as concentrações plasmáticas de ceramidas foram independentemente associadas à morte e à piora da função ventricular esquerda durante a hospitalização.27 A busca por evidências: ceramidas e predição de risco CV Prevenção primária: O estudo FINRISK incluiu pacientes sem eventos cardiovasculares prévios e mostrou que os níveis circulantes de ceramidas específicas (16:0, 18:0 e 24:1) estão significativamente associados a eventos cardiovasculares maiores subsequentes quando comparados a indivíduos que permaneceram assintomáticos.",revisao_ceramidas_plasmaticas_risco_cardiovascular_filtrado.txt,NORM,baixo,2
"117(6):1191-1201 Artigo de Revisão Relações entre a Redução de Estrogênio, Obesidade e Insuficiência Cardíaca com Fração de Ejeção Preservada Crossroads between Estrogen Loss, Obesity, and Heart Failure with Preserved Ejection Fraction Allan Kardec Nogueira de Alencar,1 Hao Wang,2,6 Gláucia Maria Moraes de Oliveira,3 Xuming Sun,2 Gisele Zapata‑Sudo,4,5 Leanne Groban2,6 Faculdade de Medicina de Petrópolis,1 Petrópolis, RJ - Brasil Wake Forest School of Medicine - Departments of Anesthesiology,2 Winston-Salem, North Carolina - Estados Unidos da América Universidade Federal do Rio de Janeiro - Departamento de Clínica Médica, Faculdade de Medicina,3 Rio de Janeiro, RJ - Brasil Universidade Federal do Rio de Janeiro - Instituto de Ciências Biomédicas,4 Rio de Janeiro, RJ - Brasil Universidade Federal do Rio de Janeiro - Instituto de Cardiologia Edson Saad, Faculdade de Medicina,5 Rio de Janeiro, RJ - Brasil Wake Forest School of Medicine - Internal Medicine-Section of Molecular Medicine,6 Winston-Salem, North Carolina - Estados Unidos da América Resumo A prevalência de obesidade e insuficiência cardíaca com fração de ejeção preservada (ICFEP) aumenta significativamente em mulheres na pós-menopausa.",revisao_estrogenio_obesidade_insuficiencia_cardiaca_filtrado.txt,HYP,baixo,5
"Esse grupo de comorbidades relacionadas à obesidade, direta ou indiretamente (por exemplo, efeito colateral de quimioterapia com antraciclinas)2 frequentemente culmina em insuficiência cardíaca (IC).3-6 Apesar de a obesidade, definida como um índice de massa corporal (IMC) >30 kg/m2, é um preditor independente de IC incidente na população geral, há evidências de que o próprio sobrepeso (IMC 25-29 kg/m2) representa um aumento no risco de IC.7-10 Vários estudos mostram que medidas de adiposidade, tais como circunferência de cintura (CC), são melhores que medidas de adiposidade global, tais como peso e IMC, para se estimar o risco de DCV.11-16 A CC é independentemente associada à disfunção diastólica do ventrículo esquerdo (DDFVE), definida por parâmetros ecocardiográficos.17 Tanto a DDFVE quanto a obesidade são fatores comuns que contribuem para o aparecimento de insuficiência cardíaca com fenótipo de fração de ejeção preservada (ICFEP), e parecem ter uma ligação causal.17-19 Em um breve resumo, pacientes com IC pode ter fenótipos diferentes, de acordo com as características morfofuncionais da doença.20 Em resumo, os pacientes de IC são classificados de acordo com a função VE;",revisao_estrogenio_obesidade_insuficiencia_cardiaca_filtrado.txt,HYP,baixo,5
"aqueles com frações de ejeção VE menor ou igual a 40% se encaixam na categoria de insuficiência cardíaca com fração de ejeção reduzida (ICFER), enquanto os pacientes com frações de ejeção maiores ou iguais a 50% são considerados portadores de ICFEP.",revisao_estrogenio_obesidade_insuficiencia_cardiaca_filtrado.txt,HYP,baixo,1
"Esta análise concentrou-se apenas na ICFEP, e, especificamente, as características do fenótipo do portador de ICFEP “obeso, do sexo feminino e fadigado”.21 Uma revisão da literatura de todos os fenótipos clínicos de ICFEP de referência para o leitor é a realizada por Silverman.20 Independentemente do fenótipo biológico, Palavras-chave Estrogênio;",revisao_estrogenio_obesidade_insuficiencia_cardiaca_filtrado.txt,HYP,baixo,3
"Redução de estrogênio, obesidade e insuficiência cardíaca a ICFEP é uma síndrome clínica heterogênea, que inclui mecanismos fisiopatológicos de cardiomiócitos, de matriz extracelular, vasculares e relacionados a comorbidade.22 Ela é caracterizadas pela redução do volume diastólico final, hipertrofia do ventrículo esquerdo, e aumento do volume atrial esquerdo e da pressão de enchimento do ventrículo esquerdo.",revisao_estrogenio_obesidade_insuficiencia_cardiaca_filtrado.txt,HYP,baixo,4
os pesquisadores enfatizaram que a CC pode representar uma condição pré-clínica progressiva que contribui para a IC diastólica causada por obesidade.36 A CC só foi superada pela idade e se igualou à pressão arterial em magnitude do efeito sobre a E/A.,revisao_estrogenio_obesidade_insuficiencia_cardiaca_filtrado.txt,HYP,baixo,2
"Achados deste estudo também sugerem que, no nível populacional, a massa e a geometria do VE tem pouca ou nenhuma influência na patogênese das anormalidades diastólicas do VE causadas por obesidade.36 É interessante observar que não há relação entre CC e FEVE (disfunção sistólica), confirmando os achados de outros pesquisadores que identificaram a CC como fator de risco para ICFEP.7,9,17,37-43 Por último, é relevante observar que os dados relatados por esses autores foram restritos a mulheres, já que foi recrutada uma proporção limitada de participantes do sexo masculino.36 Dados adicionais do estudo clínico realizado por Canepa et al.,17 em que a amostra, para ambos os sexos, é parte do Baltimore Longitudinal Study of Aging (BLSA - Estudo Longitudinal de Envelhecimento de Baltimore) propõem que uma possível explicação fisiopatológica para a associação entre adiposidade e resultados cardiovasculares piores é sua relação com a DDFVE.",revisao_estrogenio_obesidade_insuficiencia_cardiaca_filtrado.txt,HYP,baixo,6
"Os pesquisadores também identificaram que o efeito da adiposidade central sobre a DDFVE foi independente da adiposidade geral e, surpreendentemente, isso era mais pronunciado em homens que em mulheres.",revisao_estrogenio_obesidade_insuficiencia_cardiaca_filtrado.txt,HYP,baixo,3
"Redução de estrogênio, obesidade e insuficiência cardíaca tratamento preventivo.35 Finalmente, os resultados deste estudo longitudinal confirmaram os achados das investigações transversais relacionadas à relação positiva entre CC e medidas ecocardiográficas da disfunção diastólica (por exemplo, relação E/e’).",revisao_estrogenio_obesidade_insuficiencia_cardiaca_filtrado.txt,HYP,baixo,3
"Esses dados não só corroboram o conceito de que a redistribuição da gordura após a perda de estrogênio pode contribuir para o avanço de doenças cardiovasculares, mas também identifica um biomarcador de risco simples e acessível, o produto de acumulação lipídica, que poderia identificar mulheres na pós-menopausa com risco cardiovascular mais alto.47 Modalidades de tratamento para perda de peso: uma abordagem baseada em evidências para medir resultados em pacientes com ICFEP Considerando a evidência clínica de interferência entre coração e “gordura”, em relação a ICFEP específica do sexo feminino, a redução do peso, ou a manutenção do peso corporal ideal é uma abordagem preventiva para mitigar alterações na estrutura e na função ventricular relacionadas à idade e à perda de estrogênio.",revisao_estrogenio_obesidade_insuficiencia_cardiaca_filtrado.txt,HYP,baixo,5
